Working Electrode vs. NHE (V),Current (A),Working Electrode vs. NHE (V),Current (A),Working Electrode vs. NHE (V),Current (A),Working Electrode vs. NHE (V),Current (A),Working Electrode vs. NHE (V),Current (A),Working Electrode vs. NHE (V),Current (A)
0.0074014943093061,-2.76835671684239e-05,0.0084217619150877,-8.50805372465402e-05,0.0084648970514535,-0.000349961395841,0.0074864416383206,-0.0003990991972386,0.0075343577191233,-0.0004182011471129,0.0149908242747188,-0.0004622723790816
0.0064051356166601,-2.74708891083719e-05,0.0074223484843969,-8.14304585219361e-05,0.0074602616950869,-0.0003402263973839,0.0064872074872255,-0.0003981244226451,0.0065310229547321,-0.0004172021290287,0.0140038272365928,-0.0004605335125233
0.0053996620699763,-2.7418584068073e-05,0.006422990001738,-7.82956922193989e-05,0.0064682415686547,-0.0003298223018646,0.0054872371256351,-0.0003950696554966,0.0055327815935015,-0.0004152883193455,0.0130195785313845,-0.0004590125463437
0.0043950919061899,-2.71494936896488e-05,0.0054178773425519,-7.55616420065053e-05,0.0054660625755786,-0.0003190432034898,0.0044884360395371,-0.0003918284783139,0.0045240148901939,-0.0004128541622776,0.0120401214808226,-0.0004572917241603
0.0033926290925592,-2.70531672867946e-05,0.0044132168404758,-7.3017472459469e-05,0.0044538341462612,-0.0003079117450397,0.0034902843181043,-0.0003887814236804,0.0035280231386423,-0.0004106876440346,0.0110547309741378,-0.0004556700005196
0.0023873392492532,-2.68780859187245e-05,0.0034143375232815,-7.06745850038715e-05,0.0034530041739344,-0.0002967306936625,0.0024829288013279,-0.0003855586983263,0.0025287764146924,-0.0004095683107152,0.0100670047104359,-0.0004539805522654
0.0013850327813997,-2.67912455456099e-05,0.0024125375784933,-6.85501508996822e-05,0.0024513606913387,-0.0002851527533493,0.0014876159839332,-0.0003816680109594,0.0015330491587519,-0.0004083478706888,0.0090799089521169,-0.0004520702641457
0.0003854741516988,-2.66119895968586e-05,0.0010346398921683,-6.55058902339078e-05,0.001457126927562,-0.0002739854971878,0.0004906334215775,-0.0003775881486944,0.0005251227994449,-0.0004063904634676,0.0080904606729745,-0.0004505850374698
-0.0001635565276956,-2.65634207607945e-05,0.000410809792811,-6.48360219202004e-05,0.000456164474599,-0.0002629639930091,0.0002069043403025,-0.0003197496116627,0.0001880845229607,-0.0003409813216421,0.0071039437316358,-0.0004482814692892
0.0002541070862207,-1.23115232781856e-05,-0.0001372933911625,-6.37640041531995e-05,0.0002377281198278,-0.0002115585957653,0.0011932058259844,-0.0002914148208219,0.0011685104109346,-0.0003067615034524,0.0061171534471213,-0.0004468006663955
0.0012556358706206,-6.70501685817726e-06,0.0002560965367592,-3.96464965888299e-05,0.0012328205630183,-0.0001866317179519,0.0021912804804742,-0.0002772379957605,0.0021615913137793,-0.0002941129787359,0.0051313145086169,-0.0004451896820683
0.0022542770020663,-3.87521640732302e-06,0.0012613703729584,-2.97363676509121e-05,0.0022322919685393,-0.0001702440058579,0.0031960187479853,-0.000264446134679,0.0031626706477254,-0.0002833239850588,0.0041498057544231,-0.0004431348934303
0.0032644681632518,-2.1530704543693e-06,0.0022616484202444,-2.38189986703219e-05,0.0032353294081986,-0.000155716901645,0.0041979472152888,-0.0002523043949622,0.004166389349848,-0.0002743721415754,0.0031632552854716,-0.0004412926791701
0.004268976394087,-8.03733712473331e-07,0.0032631112262606,-1.92994721146533e-05,0.0042310152202844,-0.0001424586225766,0.0052064042538404,-0.0002399093791609,0.0051671112887561,-0.0002666475484147,0.0021774170454591,-0.0004391829133965
0.0052707302384078,1.41203315706662e-07,0.0042618387378752,-1.55624566104962e-05,0.0052381511777639,-0.0001300764561165,0.006206196732819,-0.0002284701331518,0.0061636720784008,-0.0002590678923297,0.0011974228546023,-0.0004375983262434
0.0062735239043831,1.01321256806841e-06,0.00526131875813,-1.23718282338814e-05,0.0062370100058615,-0.0001185679502668,0.0072034052573144,-0.0002166810299968,0.0071685817092657,-0.0002512843057047,0.0003336621157359,-0.0004355055862106
0.0072697717696428,1.61879006554955e-06,0.0062618148513138,-9.69988013821421e-06,0.0072400504723191,-0.0001082970338757,0.0081999590620398,-0.0002054540236713,0.0081669753417372,-0.0002425538259558,0.0001636890083318,-0.0003626332036219
0.0082688573747873,2.27007490138931e-06,0.0072580086998641,-7.47441390558379e-06,0.0082281213253736,-9.85786173259839e-05,0.0092033557593822,-0.0001940996298799,0.009168735705316,-0.0002343700762139,0.0011100091505795,-0.0003178011393174
0.0092696901410818,2.85206169792218e-06,0.0082659469917416,-5.34296623300179e-06,0.0092331981286406,-8.93384276423603e-05,0.0102058900520205,-0.0001835470466176,0.0101671554148197,-0.0002271958946948,0.0020969400648027,-0.0003035673580598
0.0102747678756714,3.32263107338804e-06,0.0092628663405776,-3.45442754223768e-06,0.0102379517629743,-8.09792836662382e-05,0.0112111680209637,-0.0001727381604723,0.0111716026440263,-0.0002198939764639,0.0030777372885495,-0.0002926500455942
0.0112757161259651,3.84485156246228e-06,0.0102648288011551,-1.90661546639603e-06,0.0112359877675772,-7.32819316908717e-05,0.0122160213068128,-0.0001628995669307,0.0121705709025264,-0.0002121994912158,0.004054760094732,-0.0002834325132425
0.0122724743559957,4.22085759055335e-06,0.0112699223682284,-4.18138625946085e-07,0.0122459623962641,-6.6153792431578e-05,0.0132128540426493,-0.0001529091678094,0.0131754279136658,-0.0002035202778643,0.0050365920178592,-0.0002749223203863
0.0132737746462226,4.58191152574727e-06,0.0122738936915994,1.03458171452075e-06,0.0133446883410215,-5.872939073015e-05,0.0142174391075969,-0.0001435046433471,0.0141748860478401,-0.0001949030993273,0.00602165190503,-0.0002665925130713
0.0142788598313928,5.04640502185794e-06,0.0132786389440298,2.12671557164867e-06,0.0142522864043713,-5.29043645656202e-05,0.0152112171053886,-0.0001343323237961,0.0151763157919049,-0.0001874837325885,0.0070008602924644,-0.0002597118436824
0.0152826542034745,5.32567173650023e-06,0.0142737114802003,3.38581708092534e-06,0.0152572151273489,-4.69595179311e-05,0.0162087250500917,-0.0001262532168766,0.0161749348044395,-0.0001804177882149,0.0079819886013865,-0.0002521385904401
0.0162748266011477,5.63172352485708e-06,0.0152754718437791,4.27558643423254e-06,0.0162463635206223,-4.17933115386404e-05,0.017214035615325,-0.0001170846808236,0.0171753205358982,-0.0001720297150313,0.0089681167155504,-0.0002451534965075
0.0172840859740973,5.99989834881853e-06,0.016266630962491,5.33211687070434e-06,0.017250781878829,-3.6889028706355e-05,0.0182182732969522,-0.0001090585501515,0.0181803740561008,-0.0001632436469662,0.0099531020969152,-0.0002384645194979
0.0182891711592674,6.32947694612085e-06,0.017274709418416,6.36874347037519e-06,0.0182487722486258,-3.21795705531258e-05,0.0192214380949736,-0.000101364486909,0.0191841460764408,-0.0001551695022499,0.010943153873086,-0.0002315919555258
0.0192952640354633,6.57941154713626e-06,0.0182748641818762,7.06483433532412e-06,0.0192550700157881,-2.76951741398079e-05,0.0202236175537109,-9.40977697609924e-05,0.0201895199716091,-0.0001487541303504,0.0119268810376525,-0.0002251164696644
0.0202942341566086,6.93489710101858e-06,0.0192878805100918,7.91355068940902e-06,0.0202571079134941,-2.36214837059379e-05,0.0212304573506117,-8.65126639837399e-05,0.0211834069341421,-0.0001412625279044,0.0129148634150624,-0.0002187373902415
0.0212941411882639,7.24732399248751e-06,0.0202881004661322,8.71912288857857e-06,0.0212625972926617,-1.97979516087798e-05,0.0222319196909666,-8.01490241428837e-05,0.0221897065639496,-0.0001330637460341,0.0139018604531884,-0.0002124154852936
0.0222933907061815,7.48513321013888e-06,0.0212801247835159,9.47401713347062e-06,0.0222668964415789,-1.63986333063804e-05,0.0232377499341965,-7.35217399778776e-05,0.0231860633939505,-0.0001254473463632,0.0148881636559963,-0.0002061945997411
0.0232979208230972,7.72015482652932e-06,0.0222902372479439,1.01287478173617e-05,0.0232651215046644,-1.31722226797137e-05,0.0242346897721291,-6.75779519951902e-05,0.0241891872137785,-0.0001196365701616,0.0158683564513922,-0.0001999806554522
0.0243014954030514,7.94877723819809e-06,0.0232925321906805,1.07020350696985e-05,0.0242685750126839,-1.00678516901098e-05,0.0255229361355305,-5.92197757214308e-05,0.0251907743513584,-0.0001134354679379,0.0168390143662691,-0.0001936948829097
0.0252992492169142,8.21043067844585e-06,0.0242955777794123,1.11493773147231e-05,0.0252710580825806,-7.00792998031829e-06,0.0262308102101088,-5.56740742467809e-05,0.0261976607143879,-0.0001062479714164,0.0178332887589931,-0.0001874247536761
0.0263027884066105,8.48641593620414e-06,0.0252942312508821,1.19620699479128e-05,0.026267783716321,-4.50589232059428e-06,0.0272328499704599,-4.99480447615497e-05,0.02719496935606,-9.88266838248819e-05,0.0188174787908792,-0.0001814373972592
0.0272995419800282,8.66975369717693e-06,0.0262955222278833,1.24567004604614e-05,0.0272739194333553,-1.88967226222303e-06,0.0282403286546469,-4.50234292657115e-05,0.0281971022486687,-9.34512208914384e-05,0.019798556342721,-0.0001749651855789
0.0282996986061335,8.81102823768742e-06,0.0272933002561331,1.30405069285189e-05,0.0282776337116957,4.14373545254421e-07,0.0292403381317854,-3.98474403482396e-05,0.0291998889297247,-8.80546576809138e-05,0.0207844376564026,-0.0001685668103164
0.0292999725788832,9.09806658455636e-06,0.0283021554350853,1.35258533191518e-05,0.0292772985994816,2.95294944407942e-06,0.0302455760538578,-3.53583127434831e-05,0.0302026551216841,-8.18117332528345e-05,0.0217760615050793,-0.0001626738667255
0.0303015150129795,9.31889553612564e-06,0.0292945764958858,1.3989652870805e-05,0.0302743669599295,4.90996217195061e-06,0.0312451180070639,-3.03228043776471e-05,0.0312034823000431,-7.53098429413512e-05,0.0227619577199221,-0.0001561401149956
0.0313072688877583,9.56105213845149e-06,0.0303031727671623,1.46113752634847e-05,0.0312779434025288,6.95593189448118e-06,0.0322363562881947,-2.62311914411839e-05,0.0322068147361279,-7.01053504599258e-05,0.0237468685954809,-0.0001498221099609
0.0323089770972729,9.69079701462761e-06,0.0313047282397747,1.50379255501321e-05,0.0322746858000755,8.62010347191244e-06,0.0332358963787556,-2.23188908421434e-05,0.0331941656768322,-6.58715944155119e-05,0.0247370358556509,-0.0001436358870705
0.0333038605749607,9.90534044831293e-06,0.0323045440018177,1.54996778292116e-05,0.0332761183381081,1.05650497062015e-05,0.0342419147491455,-1.81070772669045e-05,0.0345456078648567,-5.85185771342367e-05,0.0257133636623621,-0.0001370524114463
0.0343107841908932,1.01653631645604e-05,0.0333115942776203,1.58391030709026e-05,0.0342719331383705,1.25222486531129e-05,0.0352431386709213,-1.41935188366915e-05,0.0351988784968853,-5.4437383369077e-05,0.0267092920839787,-0.000130736400024
0.0353085733950138,1.03655274870107e-05,0.0343077108263969,1.64309203682933e-05,0.0352788232266903,1.39501489684335e-05,0.0362436845898628,-1.05947374322568e-05,0.0362018384039402,-4.90636703034397e-05,0.0276918932795525,-0.0001245503226527
0.036311462521553,1.05884009826696e-05,0.0353079177439213,1.67614689416951e-05,0.0362774357199669,1.56120895553613e-05,0.0372489057481289,-7.15953910912503e-06,0.0372023470699787,-4.46977755927946e-05,0.0286743212491274,-0.0001183311833301
0.0373196303844452,1.0726970685937e-05,0.0363127142190933,1.70743496710202e-05,0.0372774600982666,1.69097438629251e-05,0.0382498316466808,-3.57545764018141e-06,0.0382082760334015,-4.04902966693044e-05,0.0296633560210466,-0.0001121969035011
0.0383216142654419,1.08821759567945e-05,0.0373150371015072,1.76781322807074e-05,0.038277231156826,1.84334494406357e-05,0.039254292845726,-6.50716344807734e-07,0.039211094379425,-3.6098306736676e-05,0.0306541938334703,-0.0001060505601344
0.0393228977918625,1.10900018626126e-05,0.0383115634322166,1.80804818228353e-05,0.0392766781151295,1.97854024008848e-05,0.0402493327856064,2.61487593888887e-06,0.0402104333043098,-3.08946036966518e-05,0.0316376313567162,-0.0001006958482321
0.0403268001973629,1.12949601316359e-05,0.0393153950572014,1.84362033905927e-05,0.0402827523648739,2.11295209737727e-05,0.0412473976612091,4.95334916195134e-06,0.0412165820598602,-2.68057028733892e-05,0.0326155982911587,-9.48384331422858e-05
0.041324108839035,1.1478055967018e-05,0.0403227806091309,1.88063459063414e-05,0.04128273203969,2.21217142097885e-05,0.0422458946704865,8.33749709272524e-06,0.0422188639640808,-2.31151479965774e-05,0.0336010791361332,-8.92974785529077e-05
0.0423269309103489,1.16396568046184e-05,0.0413227193057537,1.91399194591213e-05,0.0422886684536934,2.34634917433141e-05,0.0432481244206429,1.09264146885835e-05,0.0432237908244133,-1.95602860912913e-05,0.034587237983942,-8.35778846521862e-05
0.0433321967720985,1.18209163701977e-05,0.0423214323818684,1.95584143511951e-05,0.0432957783341408,2.46822219196474e-05,0.0442562773823738,1.35899153974606e-05,0.0442330427467823,-1.51173480844591e-05,0.0355781614780426,-7.856338925194e-05
0.0443356856703758,1.19968281069305e-05,0.0433247536420822,1.99305650312454e-05,0.0442959703505039,2.57406372838886e-05,0.0452640950679779,1.60908039106289e-05,0.0452299416065216,-1.08144240584807e-05,0.0365687757730484,-7.34593922970816e-05
0.045338973402977,1.21422681331751e-05,0.0443290993571281,2.03083091037115e-05,0.0452973023056984,2.67898685706314e-05,0.0462696328759193,1.82657822733745e-05,0.0462335869669914,-7.40972018320463e-06,0.0375449620187283,-6.80793164065108e-05
0.0463384576141834,1.23716845337185e-05,0.0453367419540882,2.05725882551633e-05,0.0462990812957287,2.76172977464739e-05,0.0472691431641579,2.0751986085088e-05,0.0472352765500546,-4.52942731499206e-06,0.0385366044938564,-6.35777178104036e-05
0.0473388284444809,1.25663036669721e-05,0.0463373772799969,2.10030430025654e-05,0.0472929887473583,2.87192397081526e-05,0.0482781454920769,2.29681954806438e-05,0.0482439249753952,-1.41197324410314e-06,0.0396443903446198,-5.80017695028801e-05
0.0483397096395493,1.26997538245632e-05,0.0473346449434757,2.13559924304718e-05,0.0482940934598446,2.96041453111684e-05,0.0492715872824192,2.51418114203261e-05,0.049238421022892,2.23840174840007e-06,0.0405058041214943,-5.37219675607048e-05
0.0493385009467602,1.28891815620591e-05,0.0483404509723186,2.15693289646879e-05,0.0492981597781181,3.06028086924925e-05,0.05027075111866,2.71782810159493e-05,0.0502384454011917,6.30757358521805e-06,0.0414850376546383,-4.9273032345809e-05
0.0503381863236427,1.31172682813485e-05,0.0493435002863407,2.19759549509035e-05,0.0502940379083157,3.14809185510967e-05,0.0512684360146523,2.91600699711125e-05,0.0512371547520161,9.45950068853563e-06,0.0424742177128792,-4.46793492301367e-05
0.0513438358902931,1.32388240672299e-05,0.0503338128328323,2.22813669097377e-05,0.0512985326349735,3.2354499126086e-05,0.0522715449333191,3.10273608192801e-05,0.0522395931184292,1.18735488285893e-05,0.043462548404932,-4.0383940358879e-05
0.0523433350026608,1.33728481159778e-05,0.0513314642012119,2.26640331675299e-05,0.0523010343313217,3.31226947309915e-05,0.0532751828432083,3.30042203131597e-05,0.0532398708164692,1.4525260667142e-05,0.0444422140717506,-3.60466510755941e-05
0.0533429756760597,1.35864875119296e-05,0.0523303411900997,2.30309942708118e-05,0.0533070117235184,3.38820682372898e-05,0.0542742237448692,3.46370070474222e-05,0.0542436614632607,1.77009642357007e-05,0.0454374141991138,-3.20983199344482e-05
0.054346326738596,1.37651004479267e-05,0.0533338971436024,2.32849288295256e-05,0.0543086044490337,3.48199137079064e-05,0.0552875101566315,3.6654051655205e-05,0.0552438944578171,2.103547740262e-05,0.0464177466928959,-2.8072967324988e-05
0.0553483590483665,1.39228941407055e-05,0.0543333142995834,2.36280920944409e-05,0.0553082339465618,3.56567798007745e-05,0.0562867149710655,3.82064536097459e-05,0.0562506467103958,2.414580740151e-05,0.0474024936556816,-2.38183838519035e-05
0.0563447549939156,1.4136915524432e-05,0.0553359799087048,2.38604425248923e-05,0.056309413164854,3.64772931789048e-05,0.0572947151958942,3.98066076741088e-05,0.0572539605200291,2.67388495558407e-05,0.0483868941664696,-2.03556774067692e-05
0.0573505721986294,1.42361159305437e-05,0.0563462823629379,2.41545221797423e-05,0.0573078319430351,3.71692658518441e-05,0.0582862719893456,4.12131485063583e-05,0.0582428798079491,2.83568497252418e-05,0.0493717528879642,-1.66349982464453e-05
0.0583506412804127,1.4328108591144e-05,0.0573470070958138,2.45380633714376e-05,0.0583054311573505,3.7666926800739e-05,0.0592833310365677,4.30852633144241e-05,0.059246227145195,3.07959235215094e-05,0.0503593720495701,-1.24951538964524e-05
0.0593536496162415,1.45468120535952e-05,0.058345653116703,2.48122050834354e-05,0.0593068189918995,3.83221558877267e-05,0.0602848306298256,4.40948897448834e-05,0.060241587460041,3.36759549099952e-05,0.0513336509466171,-8.87530404725112e-06
0.0603523701429367,1.47535683936439e-05,0.0593449808657169,2.49972690653522e-05,0.0603064559400082,3.93994705518708e-05,0.0612961426377296,4.59733419120312e-05,0.0612518414855003,3.67273278243374e-05,0.0523234717547894,-5.50006961930194e-06
0.0613582581281662,1.49583020174759e-05,0.0603474006056786,2.54858005064307e-05,0.0613077357411385,3.99663804273587e-05,0.0622894242405891,4.72348765470088e-05,0.0622527822852135,3.91550383938011e-05,0.0533025227487087,-1.70423402323649e-06
0.0623529478907585,1.51380363604403e-05,0.061352327466011,2.56285238720011e-05,0.0623112916946411,4.06753460993059e-05,0.0632874146103859,4.86808567075059e-05,0.0632578507065773,4.07271145377308e-05,0.0542911104857922,1.6446127801828e-06
0.0633604153990746,1.52797329064924e-05,0.0623499490320683,2.60333999904105e-05,0.0633098110556602,4.13717971241567e-05,0.0642876774072647,4.97434339195024e-05,0.064256526529789,4.24657046096399e-05,0.0552848391234875,4.77911544294329e-06
0.0643618106842041,1.54475346789695e-05,0.0633507296442986,2.64256887021475e-05,0.0643182694911957,4.20208016294055e-05,0.0652924850583076,5.13759514433332e-05,0.0652575790882111,4.47837737738155e-05,0.0562692359089851,8.35136142995907e-06
0.0653613358736038,1.5613963114447e-05,0.0643548145890236,2.66827246377943e-05,0.0653131380677223,4.26227124989964e-05,0.0662998929619789,5.22302434546873e-05,0.0662419646978378,4.75431006634608e-05,0.0572542808949947,1.14447711894172e-05
0.0663590282201767,1.58487073349534e-05,0.0653569549322128,2.70611635642126e-05,0.0663132146000862,4.30658437835518e-05,0.0673002749681473,5.36704537807964e-05,0.0672524198889732,5.02153088746127e-05,0.0582326836884022,1.42405333463103e-05
0.0673558861017227,1.59664796228753e-05,0.0663558170199394,2.71536537184147e-05,0.0673129558563232,4.40074654761702e-05,0.068294070661068,5.50637596461456e-05,0.068259596824646,5.19115674251225e-05,0.0592185817658901,1.76601624843897e-05
0.0683631077408791,1.6173016774701e-05,0.0673559159040451,2.74276844720589e-05,0.0683234110474586,4.43850003648549e-05,0.0693034008145332,5.62070126761682e-05,0.0692648515105247,5.35162835149094e-05,0.0601991228759289,2.03211511689005e-05
0.0693703442811966,1.63501190399984e-05,0.0683557316660881,2.78669904218987e-05,0.0693293958902359,4.51610358140897e-05,0.0703136622905731,5.73592515138444e-05,0.0702666565775871,5.52252058696467e-05,0.0611883960664272,2.35611623793375e-05
0.0703743398189545,1.6557449271204e-05,0.0693595185875893,2.80469066638034e-05,0.0703273937106133,4.58372669527307e-05,0.0713135078549385,5.86167698202189e-05,0.0712661296129227,5.73818542761728e-05,0.0621632263064384,2.63264137174701e-05
0.0713779330253601,1.67764774232637e-05,0.0703645050525665,2.84333527815761e-05,0.0713336765766144,4.63331743958406e-05,0.0723185837268829,5.96386671531945e-05,0.072271853685379,5.98599544900935e-05,0.0631521716713905,2.92630520561943e-05
0.0723794400691986,1.69198756339028e-05,0.0713717341423035,2.88166811515111e-05,0.0723367258906364,4.69911792606581e-05,0.0733228474855423,6.05929635639768e-05,0.0732765644788742,6.17659388808534e-05,0.0641371980309486,3.21640727634076e-05
0.0733848586678505,1.7050346286851e-05,0.0723674520850182,2.91312844638014e-05,0.0733387470245361,4.77772809972521e-05,0.0743196755647659,6.17056139162742e-05,0.0742809101939201,6.28974448773079e-05,0.0651177316904068,3.48318244505208e-05
0.0743860080838203,1.71494339156197e-05,0.0733691826462746,2.9441440347e-05,0.0743459090590477,4.8134163080249e-05,0.0753169283270836,6.27738409093581e-05,0.0752819254994392,6.4074934925884e-05,0.0661007389426231,3.71209171134979e-05
0.0753893181681633,1.73744538187748e-05,0.0743726715445518,2.97399019473232e-05,0.0753411948680878,4.87868710479233e-05,0.0763197988271713,6.37758712400682e-05,0.0762805566191673,6.62328602629714e-05,0.067082017660141,4.02499026677106e-05
0.0763850212097168,1.76065459527308e-05,0.0753751844167709,2.99676721624564e-05,0.076343446969986,4.94447449455038e-05,0.0773262456059456,6.49284702376463e-05,0.0772818326950073,6.87281935825013e-05,0.0680695623159409,4.28744133387227e-05
0.0773841962218285,1.77171914401697e-05,0.0763765946030617,3.02911357721314e-05,0.0773423239588737,4.97827895742375e-05,0.0783309265971184,6.58897552057169e-05,0.0782789885997772,7.03227124176919e-05,0.0690555572509766,4.53182474302594e-05
0.0783833786845207,1.79411326826084e-05,0.0773730501532555,3.05525209114421e-05,0.0783466473221779,5.0636339437915e-05,0.0793315097689629,6.68905486236326e-05,0.0792810842394829,7.16309368726797e-05,0.0700447782874107,4.81500464957207e-05
0.0793819427490234,1.81081995833665e-05,0.078374370932579,3.0788727599429e-05,0.0793468132615089,5.11162579641677e-05,0.0803242027759552,6.78854339639656e-05,0.0802839323878288,7.28057784726843e-05,0.0710316821932793,5.02005859743804e-05
0.0803888514637947,1.82009553100215e-05,0.0793756172060966,3.11267831420992e-05,0.0803474187850952,5.15517895109951e-05,0.0813264325261116,6.87575302436016e-05,0.0812845304608345,7.44590142858215e-05,0.0720212534070015,5.32127414771821e-05
0.0813969001173973,1.84353229997214e-05,0.0803870186209679,3.1554045563098e-05,0.0813484564423561,5.25118812220171e-05,0.0823297873139381,6.99755109963007e-05,0.082291416823864,7.67147575970739e-05,0.0730099752545357,5.55820406589191e-05
0.0823912099003792,1.86588531505549e-05,0.081387497484684,3.18378188239876e-05,0.0823447555303574,5.2827803301625e-05,0.083325058221817,7.07302897353657e-05,0.0832837074995041,7.82002971391194e-05,0.0739965364336967,5.77536993660033e-05
0.0833857208490372,1.87119148904458e-05,0.0823891684412956,3.21688639814965e-05,0.0833466723561287,5.34164428245276e-05,0.0843213647603989,7.17709262971766e-05,0.0842865407466888,7.94729785411619e-05,0.074984647333622,5.99188169871923e-05
0.0843891873955727,1.90106238733279e-05,0.0833890363574028,3.24208158417605e-05,0.0843442305922508,5.39289721928071e-05,0.0853278338909149,7.2671529778745e-05,0.0852853953838348,8.07200849521905e-05,0.0759716555476189,6.22557636233978e-05
0.0853916108608246,1.92420338862576e-05,0.0843899250030518,3.28298810927663e-05,0.0853532552719116,5.4627609642921e-05,0.0863290578126907,7.3492708906997e-05,0.0862932279706001,8.2105936598964e-05,0.0769548416137695,6.47062988718972e-05
0.0863982886075974,1.93413507076912e-05,0.0853847712278366,3.31139672198333e-05,0.0863522738218307,5.49862852494698e-05,0.0873276516795158,7.4712406785693e-05,0.0873031169176102,8.43936868477613e-05,0.0779382735490799,6.69409782858565e-05
0.0873990803956985,1.96182409126777e-05,0.0863853022456169,3.33650132233743e-05,0.0873531848192215,5.59743930352852e-05,0.088331051170826,7.54370121285319e-05,0.0882973521947861,8.59787905937992e-05,0.0789292678236961,6.88450381858274e-05
0.0883983746170998,1.97995959752006e-05,0.0873886719346046,3.38142926921137e-05,0.0883614420890808,5.64105284865946e-05,0.0893354117870331,7.65634467825294e-05,0.089301124215126,8.68936112965457e-05,0.0799072459340096,7.1137175837066e-05
0.0894025638699532,2.001859502343e-05,0.0883967950940132,3.40768674504943e-05,0.0893648639321327,5.70657030039001e-05,0.0903365537524223,7.7279306424316e-05,0.0903078839182854,8.78341888892464e-05,0.080893374979496,7.32419284759089e-05
0.0904118344187737,2.01905513677048e-05,0.0893982499837875,3.43651408911683e-05,0.0903654620051384,5.76614911551587e-05,0.0913477838039398,7.82640781835653e-05,0.0913021713495255,8.97184800123796e-05,0.0818808004260063,7.54847060306929e-05
0.0914140865206718,2.03958679776406e-05,0.0904011055827141,3.47327477356885e-05,0.0913710445165634,5.80659943807404e-05,0.0923449993133545,7.91279599070549e-05,0.0922989249229431,9.16289864107966e-05,0.0828622207045555,7.71924460423179e-05
0.0924086198210716,2.056823723251e-05,0.0914075672626495,3.49287838616874e-05,0.0923697575926781,5.87467111472506e-05,0.0933504551649094,8.01818023319356e-05,0.0933076962828636,9.27153232623823e-05,0.0838399305939674,7.93180224718526e-05
0.0934124439954758,2.07385692192474e-05,0.0924084559082985,3.53647737938445e-05,0.093372106552124,5.92751566728111e-05,0.0943484827876091,8.08562253951095e-05,0.0943152457475662,9.363547724206e-05,0.0848352313041687,8.15006933407858e-05
0.0944147482514381,2.09849167731591e-05,0.0934068411588669,3.57206481567118e-05,0.0943743661046028,5.98469559918158e-05,0.0953518822789192,8.18401240394451e-05,0.095439188182354,9.50681860558689e-05,0.0858217030763626,8.34795209812e-05
0.0954201593995094,2.11536153074121e-05,0.094409741461277,3.59121513611171e-05,0.0953765660524368,6.03479238634463e-05,0.0963574424386024,8.25951210572384e-05,0.0963216796517372,9.71857516560704e-05,0.0868019387125969,8.57201084727421e-05
0.0964296609163284,2.13338917092187e-05,0.0954088270664215,3.64642619388178e-05,0.0963800698518753,6.11173090874217e-05,0.0973544716835022,8.34911843412556e-05,0.0973155349493027,9.79856413323432e-05,0.087796576321125,8.76199483172968e-05
0.0974242314696312,2.16399075725349e-05,0.0964174568653107,3.66373533324804e-05,0.0973827391862869,6.16298711975105e-05,0.0983511731028557,8.44875612528995e-05,0.0983218848705292,9.85432852758095e-05,0.0887836962938309,8.96649362402968e-05
0.0984300076961517,2.17327433347236e-05,0.0974177345633507,3.70960333384573e-05,0.098382405936718,6.22505976934917e-05,0.0993651524186134,8.52556186146103e-05,0.0993224158883095,9.99212206806988e-05,0.0897701755166054,9.14773991098627e-05
0.0994372814893723,2.19219436985441e-05,0.0984199270606041,3.73847287846729e-05,0.0993817895650864,6.27994304522872e-05,0.100362047553062,8.61694061313756e-05,0.100315034389496,0.0001018539624055,0.0907561480998993,9.35973439482041e-05
0.100433014333248,2.21355930989375e-05,0.099426344037056,3.75972813344561e-05,0.100383870303631,6.32693772786297e-05,0.101362898945808,8.71435040608048e-05,0.101313799619675,0.0001037388938129,0.0927065834403038,9.67895539361052e-05
0.101434223353863,2.23613442358328e-05,0.100427471101284,3.8129452150315e-05,0.101380981504917,6.39646750641987e-05,0.102373249828815,8.82050153450109e-05,0.102321080863476,0.0001042491276166,0.0937113091349602,9.86711165751331e-05
0.102438822388649,2.26259617193136e-05,0.101435407996178,3.85215716960374e-05,0.102392852306366,6.46131302346475e-05,0.103369131684303,8.89081056811847e-05,0.103332608938217,0.0001049610364134,0.0946830585598946,0.0001004936275421
0.103435985743999,2.28028493438615e-05,0.102441631257534,3.87618674722034e-05,0.103396750986576,6.54117247904651e-05,0.104372665286064,8.97700374480337e-05,0.104331165552139,0.000106741390482,0.0956781357526779,0.0001022179567371
0.104446515440941,2.30337827815674e-05,0.103437758982182,3.92835863749497e-05,0.104396529495716,6.57850105199032e-05,0.1053736358881,9.07565190573223e-05,0.105326049029827,0.0001090089572244,0.0966657772660255,0.0001041353098116
0.105447970330715,2.32784841500688e-05,0.104439541697502,3.94053677155171e-05,0.105394333600998,6.65654515614733e-05,0.106377400457859,9.18457444640808e-05,0.106334522366524,0.000110112276161,0.0976472124457359,0.0001060668000718
0.106460370123386,2.34957988141105e-05,0.105440229177475,3.98868396587204e-05,0.106399968266487,6.71730449539609e-05,0.107380874454975,9.24293417483568e-05,0.107340782880783,0.0001103547110687,0.0986368060112,0.0001074019091902
